world_x,world_y,plane,scene_x,scene_y,render_level,underlay_id,overlay_id,texture_ids,tile_type,shape,rotation,paint_rgb,paint_sw_hsl,paint_se_hsl,paint_ne_hsl,paint_nw_hsl,model_underlay_color,model_overlay_color,model_triangle_hsl,average_rgb,observation_count,source_exports
3218,3202,0,34,42,0,53,-1,,PAINT,-1,-1,5465871,14102,14103,14089,14089,,,,#53670F,1,chunk-3216-3200-20260828-095451
3218,3203,0,34,43,0,53,-1,,PAINT,-1,-1,6575407,7563,7563,7570,7571,,,,#64552F,1,chunk-3216-3200-20260828-095451
3218,3203,1,34,43,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3218,3204,0,34,44,0,53,-1,,PAINT,-1,-1,5924623,13071,13071,13068,13072,,,,#5A670F,1,chunk-3216-3200-20260828-095451
3218,3205,0,34,45,0,53,-1,,PAINT,-1,-1,5726991,13071,13068,13069,13072,,,,#57630F,1,chunk-3216-3200-20260828-095451
3218,3206,0,34,46,0,53,-1,,PAINT,-1,-1,5726991,13072,13069,13065,13074,,,,#57630F,1,chunk-3216-3200-20260828-095451
3218,3207,0,34,47,0,53,-1,,PAINT,-1,-1,5463575,12946,12937,12936,12941,,,,#535E17,1,chunk-3216-3200-20260828-095451
3218,3216,0,34,56,0,95,-1,,PAINT,-1,-1,6383375,12043,12043,12042,12042,,,,#61670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3217,0,34,57,0,95,6,,MODEL,10,0,,,,,,6383375,6575407,12042/12042/12041|12042/12040/12041|12042/12040/12040|7564/7564/7564|7564/7563/7564|7563/7562/7564,,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3218,0,34,58,0,95,6,,PAINT,-1,-1,5458763,12,11,15,19,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3219,0,34,59,0,95,6,,PAINT,-1,-1,5458763,19,15,12,13,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3220,0,34,60,0,53,6,,MODEL,10,3,,,,,,6383375,6575407,12041/12039/12041|12039/12041/12041|12039/12041/12041|7563/7563/7564|7563/7564/7564|7564/7564/7564,,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3220,2,34,60,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3221,0,34,61,0,53,6,,PAINT,-1,-1,6383375,12041,12039,12043,12042,,,,#61670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3222,0,34,62,0,53,6,,PAINT,-1,-1,6383375,12042,12043,12048,12045,,,,#61670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3223,0,34,63,0,53,6,,PAINT,-1,-1,6185743,12044,12047,12045,12045,,,,#5E630F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3218,3224,0,34,56,0,53,6,,PAINT,-1,-1,6185743,12045,12045,12043,12044,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3225,0,34,57,0,53,6,,PAINT,-1,-1,6185743,12044,12043,12041,12044,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3226,0,34,58,0,53,6,,PAINT,-1,-1,6185743,12044,12041,12040,12043,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3227,0,34,59,0,53,-1,,PAINT,-1,-1,6185743,12043,12040,12042,12043,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3228,0,34,60,0,53,-1,,PAINT,-1,-1,6185743,12043,12042,12045,12041,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3229,0,34,61,0,47,-1,,PAINT,-1,-1,6185743,12041,12045,12046,12042,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3230,0,34,62,0,47,-1,,PAINT,-1,-1,6185743,12042,12046,12044,12041,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3231,0,34,63,0,47,-1,,PAINT,-1,-1,6185743,12041,12044,12043,12043,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3218,3232,0,34,72,0,47,-1,,PAINT,-1,-1,6185743,12043,12043,12039,12040,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3218,3233,0,34,73,0,47,-1,,PAINT,-1,-1,6185743,12040,12039,12043,12044,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3218,3234,0,34,74,0,53,-1,,PAINT,-1,-1,6575407,7568,7567,7561,7562,,,,#64552F,1,chunk-3216-3232-20260828-095423
3218,3234,1,34,74,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3218,3235,0,34,75,0,53,-1,,PAINT,-1,-1,5726991,13064,13063,13067,13068,,,,#57630F,1,chunk-3216-3232-20260828-095423
3218,3236,0,34,76,0,47,-1,,PAINT,-1,-1,5726991,13068,13067,13071,13072,,,,#57630F,1,chunk-3216-3232-20260828-095423
3218,3237,0,34,77,0,47,-1,,PAINT,-1,-1,5726991,13072,13071,13072,13072,,,,#57630F,1,chunk-3216-3232-20260828-095423
3218,3238,0,34,78,0,47,-1,,PAINT,-1,-1,5726991,13072,13072,13073,13073,,,,#57630F,1,chunk-3216-3232-20260828-095423
3218,3239,0,34,79,0,47,-1,,PAINT,-1,-1,5726991,13073,13073,13072,13072,,,,#57630F,1,chunk-3216-3232-20260828-095423
3219,3200,0,35,40,0,53,-1,,PAINT,-1,-1,4285199,16143,16146,16151,16150,,,,#41630F,1,chunk-3216-3200-20260828-095451
3219,3201,0,35,41,0,53,-1,,PAINT,-1,-1,4809487,15126,15127,15125,15126,,,,#49630F,1,chunk-3216-3200-20260828-095451
3219,3202,0,35,42,0,53,-1,,PAINT,-1,-1,5465871,14103,14101,14089,14089,,,,#53670F,1,chunk-3216-3200-20260828-095451
3219,3203,0,35,43,0,53,-1,,PAINT,-1,-1,6575407,7563,7564,7571,7570,,,,#64552F,1,chunk-3216-3200-20260828-095451
3219,3203,1,35,43,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3219,3204,0,35,44,0,53,-1,,PAINT,-1,-1,5465871,14095,14095,14093,14092,,,,#53670F,1,chunk-3216-3200-20260828-095451
3219,3205,0,35,45,0,53,-1,,PAINT,-1,-1,5268239,14092,14093,14091,14093,,,,#50630F,1,chunk-3216-3200-20260828-095451
3219,3206,0,35,46,0,53,-1,,PAINT,-1,-1,5463575,12941,12939,12939,12937,,,,#535E17,1,chunk-3216-3200-20260828-095451
3219,3207,0,35,47,0,53,-1,,PAINT,-1,-1,5135895,13961,13963,13963,13960,,,,#4E5E17,1,chunk-3216-3200-20260828-095451
3219,3216,0,35,56,0,95,-1,,PAINT,-1,-1,5924623,13067,13069,13067,13066,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3217,0,35,57,0,95,6,,PAINT,-1,-1,5924623,13066,13067,13065,13064,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3218,0,35,58,0,95,6,,PAINT,-1,-1,5458763,11,12,15,15,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3219,0,35,59,0,53,6,,PAINT,-1,-1,5458763,15,15,13,12,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3220,0,35,60,0,53,6,,PAINT,-1,-1,5924623,13065,13066,13063,13063,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3221,0,35,61,0,53,6,,PAINT,-1,-1,5924623,13063,13063,13071,13067,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3222,0,35,62,0,53,6,,PAINT,-1,-1,5726991,13067,13070,13072,13071,,,,#57630F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3223,0,35,63,0,53,6,,PAINT,-1,-1,5726991,13071,13072,13065,13069,,,,#57630F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3219,3224,0,35,56,0,53,6,,PAINT,-1,-1,5726991,13069,13065,13065,13067,,,,#57630F,1,chunk-3216-3224-20260828-102155
3219,3225,0,35,57,0,53,6,,PAINT,-1,-1,5726991,13067,13065,13068,13065,,,,#57630F,1,chunk-3216-3224-20260828-102155
3219,3226,0,35,58,0,53,-1,,PAINT,-1,-1,5726991,13065,13068,13070,13064,,,,#57630F,1,chunk-3216-3224-20260828-102155
3219,3227,0,35,59,0,53,-1,,PAINT,-1,-1,5726991,13064,13070,13072,13066,,,,#57630F,1,chunk-3216-3224-20260828-102155
3219,3228,0,35,60,0,53,-1,,PAINT,-1,-1,5726991,13066,13072,13074,13069,,,,#57630F,1,chunk-3216-3224-20260828-102155
3219,3229,0,35,61,0,47,-1,,PAINT,-1,-1,5726991,13069,13074,13074,13070,,,,#57630F,1,chunk-3216-3224-20260828-102155
3219,3230,0,35,62,0,47,-1,,PAINT,-1,-1,6185743,12046,12050,12049,12044,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3219,3231,0,35,63,0,47,-1,,PAINT,-1,-1,6185743,12044,12049,12047,12043,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3219,3232,0,35,72,0,53,-1,,PAINT,-1,-1,6185743,12043,12047,12043,12039,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3219,3233,0,35,73,0,53,-1,,PAINT,-1,-1,6185743,12039,12043,12047,12043,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3219,3234,0,35,74,0,53,-1,,PAINT,-1,-1,6575407,7567,7571,7560,7561,,,,#64552F,1,chunk-3216-3232-20260828-095423
3219,3234,1,35,74,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3219,3235,0,35,75,0,53,-1,,PAINT,-1,-1,5726991,13063,13062,13066,13067,,,,#57630F,1,chunk-3216-3232-20260828-095423
3219,3236,0,35,76,0,53,-1,,PAINT,-1,-1,5726991,13067,13066,13071,13071,,,,#57630F,1,chunk-3216-3232-20260828-095423
3219,3237,0,35,77,0,47,-1,,PAINT,-1,-1,5726991,13071,13071,13073,13072,,,,#57630F,1,chunk-3216-3232-20260828-095423
3219,3238,0,35,78,0,47,-1,,PAINT,-1,-1,5726991,13072,13073,13074,13073,,,,#57630F,1,chunk-3216-3232-20260828-095423
3219,3239,0,35,79,0,47,-1,,PAINT,-1,-1,5005326,14096,14097,14097,14096,,,,#4C600E,1,chunk-3216-3232-20260828-095423
3220,3200,0,36,40,0,53,-1,,PAINT,-1,-1,4285199,16146,16146,16150,16151,,,,#41630F,1,chunk-3216-3200-20260828-095451
3220,3201,0,36,41,0,53,-1,,PAINT,-1,-1,4809487,15127,15126,15124,15125,,,,#49630F,1,chunk-3216-3200-20260828-095451
3220,3202,0,36,42,0,53,-1,,PAINT,-1,-1,5465871,14101,14101,14091,14089,,,,#53670F,1,chunk-3216-3200-20260828-095451
3220,3202,1,36,42,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3220,3203,0,36,43,0,53,-1,,PAINT,-1,-1,6575407,7564,7565,7569,7571,,,,#64552F,1,chunk-3216-3200-20260828-095451
3220,3203,1,36,43,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3220,3204,0,36,44,0,53,-1,,PAINT,-1,-1,5465871,14095,14094,14094,14093,,,,#53670F,1,chunk-3216-3200-20260828-095451
3220,3205,0,36,45,0,53,-1,,PAINT,-1,-1,5465871,14093,14094,14092,14092,,,,#53670F,1,chunk-3216-3200-20260828-095451
3220,3206,0,36,46,0,53,-1,,PAINT,-1,-1,5135895,13963,13963,13965,13963,,,,#4E5E17,1,chunk-3216-3200-20260828-095451
3220,3207,0,36,47,0,53,-1,,PAINT,-1,-1,5135895,13963,13965,13964,13963,,,,#4E5E17,1,chunk-3216-3200-20260828-095451
3220,3216,0,36,56,0,95,-1,,PAINT,-1,-1,5924623,13069,13073,13070,13067,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3217,0,36,57,0,95,6,,PAINT,-1,-1,5924623,13067,13070,13069,13065,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3218,0,36,58,0,53,6,,PAINT,-1,-1,5458763,12,17,20,15,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3219,0,36,59,0,53,6,,PAINT,-1,-1,5458763,15,20,17,13,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3220,0,36,60,0,53,6,,PAINT,-1,-1,5924623,13066,13069,13069,13063,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3221,0,36,61,0,53,6,,PAINT,-1,-1,5924623,13063,13069,13073,13071,,,,#5A670F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3222,0,36,62,0,53,6,,PAINT,-1,-1,5268239,14094,14097,14095,14096,,,,#50630F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3223,0,36,63,0,53,6,,PAINT,-1,-1,5268239,14096,14095,14095,14089,,,,#50630F,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3220,3224,0,36,56,0,53,6,,PAINT,-1,-1,5268239,14089,14095,14098,14089,,,,#50630F,1,chunk-3216-3224-20260828-102155
3220,3225,0,36,57,0,53,-1,,MODEL,10,1,,,,,,5268239,5458763,14092/14089/14093|14089/14096/14093|14089/14098/14096|16/17/19|17/22/19|22/25/19,,1,chunk-3216-3224-20260828-102155
3220,3226,0,36,58,0,53,-1,,PAINT,-1,-1,5458763,16,19,17,18,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3220,3227,0,36,59,0,53,-1,,PAINT,-1,-1,5458763,18,17,19,21,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3220,3228,0,36,60,0,47,-1,,MODEL,10,2,,,,,,5726991,5458763,13074/13074/13072|13074/13071/13072|13074/13072/13071|25/22/19|22/20/19|20/21/19,,1,chunk-3216-3224-20260828-102155
3220,3229,0,36,61,0,53,-1,,PAINT,-1,-1,5726991,13074,13074,13075,13074,,,,#57630F,1,chunk-3216-3224-20260828-102155
3220,3230,0,36,62,0,47,-1,,PAINT,-1,-1,6185743,12050,12051,12049,12049,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3220,3231,0,36,63,0,53,-1,,PAINT,-1,-1,6185743,12049,12049,12046,12047,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3220,3232,0,36,72,0,53,-1,,PAINT,-1,-1,6185743,12047,12046,12046,12043,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3220,3233,0,36,73,0,53,-1,,PAINT,-1,-1,6185743,12043,12046,12046,12047,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3220,3234,0,36,74,0,53,-1,,PAINT,-1,-1,6575407,7571,7570,7561,7560,,,,#64552F,1,chunk-3216-3232-20260828-095423
3220,3234,1,36,74,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3220,3235,0,36,75,0,53,-1,,PAINT,-1,-1,5726991,13062,13063,13066,13066,,,,#57630F,1,chunk-3216-3232-20260828-095423
3220,3235,1,36,75,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3220,3236,0,36,76,0,53,-1,,PAINT,-1,-1,5726991,13066,13066,13072,13071,,,,#57630F,1,chunk-3216-3232-20260828-095423
3220,3237,0,36,77,0,53,-1,,PAINT,-1,-1,5726991,13071,13072,13073,13073,,,,#57630F,1,chunk-3216-3232-20260828-095423
3220,3238,0,36,78,0,47,-1,,PAINT,-1,-1,5726991,13073,13073,13074,13074,,,,#57630F,1,chunk-3216-3232-20260828-095423
3220,3239,0,36,79,0,47,-1,,PAINT,-1,-1,5005326,14097,14097,14097,14097,,,,#4C600E,1,chunk-3216-3232-20260828-095423
3221,3200,0,37,40,0,53,-1,,PAINT,-1,-1,4285199,16146,16147,16151,16150,,,,#41630F,1,chunk-3216-3200-20260828-095451
3221,3201,0,37,41,0,53,-1,,PAINT,-1,-1,4941583,15127,15128,15127,15125,,,,#4B670F,1,chunk-3216-3200-20260828-095451
3221,3202,0,37,42,0,53,-1,,PAINT,-1,-1,5465871,14101,14103,14095,14091,,,,#53670F,1,chunk-3216-3200-20260828-095451
3221,3203,0,37,43,0,53,-1,,MODEL,2,1,,,,,,5465871,6575407,14091/14095/14093|7569/7565/7568,,1,chunk-3216-3200-20260828-095451
3221,3203,1,37,43,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3221,3204,0,37,44,0,53,-1,,MODEL,2,3,,,,,,5465871,6575407,14092/14094/14094|7568/7567/7569,,1,chunk-3216-3200-20260828-095451
3221,3204,1,37,44,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3221,3205,0,37,45,0,53,-1,,PAINT,-1,-1,5267737,13966,13964,13970,13964,,,,#506119,1,chunk-3216-3200-20260828-095451
3221,3206,0,37,46,0,53,-1,,PAINT,-1,-1,5267737,13964,13970,13969,13966,,,,#506119,1,chunk-3216-3200-20260828-095451
3221,3207,0,37,47,0,53,-1,,PAINT,-1,-1,5135895,13965,13968,13969,13964,,,,#4E5E17,1,chunk-3216-3200-20260828-095451
3221,3216,0,37,56,0,95,-1,,PAINT,-1,-1,5458763,22,26,25,18,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3217,0,37,57,0,53,-1,,PAINT,-1,-1,5458763,18,25,25,17,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3218,0,37,58,0,53,6,,PAINT,-1,-1,5458763,17,25,26,20,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3219,0,37,59,0,53,6,,PAINT,-1,-1,5458763,20,26,25,17,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3220,0,37,60,0,53,6,,PAINT,-1,-1,5458763,17,25,25,17,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3221,0,37,61,0,53,6,,PAINT,-1,-1,5458763,17,25,26,23,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3222,0,37,62,0,53,-1,,PAINT,-1,-1,5458763,23,26,26,20,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3223,0,37,63,0,53,-1,,PAINT,-1,-1,5458763,20,26,26,20,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3221,3224,0,37,56,0,53,-1,,PAINT,-1,-1,5458763,20,26,25,25,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3221,3225,0,37,57,0,47,-1,,PAINT,-1,-1,5458763,25,25,17,19,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3221,3226,0,37,58,0,53,-1,,PAINT,-1,-1,5458763,19,17,15,17,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3221,3227,0,37,59,0,53,-1,,PAINT,-1,-1,5458763,17,15,16,19,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3221,3228,0,37,60,0,53,6,,PAINT,-1,-1,5458763,19,16,23,25,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3221,3229,0,37,61,0,53,6,,PAINT,-1,-1,5726991,13074,13073,13072,13075,,,,#57630F,1,chunk-3216-3224-20260828-102155
3221,3230,0,37,62,0,53,6,,PAINT,-1,-1,6185743,12051,12048,12046,12049,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3221,3231,0,37,63,0,53,-1,,PAINT,-1,-1,6185743,12049,12046,12046,12046,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3221,3232,0,37,72,0,53,-1,,PAINT,-1,-1,6185743,12046,12046,12046,12046,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3221,3233,0,37,73,0,53,-1,,MODEL,2,2,,,,,,6185743,6575407,12046/12046/12046|7567/7570/7570,,1,chunk-3216-3232-20260828-095423
3221,3233,1,37,73,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3221,3234,0,37,74,0,53,-1,,MODEL,2,0,,,,,,6185743,6575407,12044/12037/12039|7570/7567/7561,,1,chunk-3216-3232-20260828-095423
3221,3234,1,37,74,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3221,3235,0,37,75,0,53,-1,,PAINT,-1,-1,5726991,13063,13061,13069,13066,,,,#57630F,1,chunk-3216-3232-20260828-095423
3221,3236,0,37,76,0,53,-1,,PAINT,-1,-1,5726991,13066,13069,13072,13072,,,,#57630F,1,chunk-3216-3232-20260828-095423
3221,3237,0,37,77,0,53,-1,,PAINT,-1,-1,5726991,13072,13072,13073,13073,,,,#57630F,1,chunk-3216-3232-20260828-095423
3221,3238,0,37,78,0,47,-1,,PAINT,-1,-1,5726991,13073,13073,13074,13074,,,,#57630F,1,chunk-3216-3232-20260828-095423
3221,3239,0,37,79,0,47,-1,,MODEL,4,0,,,,,,5529614,5458763,13073/13073/13073|13073/13073/13073|24/24/24,,1,chunk-3216-3232-20260828-095423
3222,3200,0,38,40,0,53,-1,,PAINT,-1,-1,4285199,16147,16148,16150,16151,,,,#41630F,1,chunk-3216-3200-20260828-095451
3222,3201,0,38,41,0,53,-1,,PAINT,-1,-1,4941583,15128,15127,15125,15127,,,,#4B670F,1,chunk-3216-3200-20260828-095451
3222,3202,0,38,42,0,53,-1,,PAINT,-1,-1,5465871,14103,14101,14101,14095,,,,#53670F,1,chunk-3216-3200-20260828-095451
3222,3203,0,38,43,0,53,-1,,PAINT,-1,-1,5465871,14095,14101,14095,14093,,,,#53670F,1,chunk-3216-3200-20260828-095451
3222,3204,0,38,44,0,53,-1,,MODEL,2,1,,,,,,5660953,6575407,12941/12943/12941|7567/7568/7568,,1,chunk-3216-3200-20260828-095451
3222,3204,1,38,44,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3222,3205,0,38,45,0,53,-1,,MODEL,2,3,,,,,,5463575,6575407,12941/12945/12940|7568/7569/7567,,1,chunk-3216-3200-20260828-095451
3222,3205,1,38,45,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3200-20260828-095451
3222,3206,0,38,46,0,53,-1,,PAINT,-1,-1,5463575,12945,12941,12946,12944,,,,#535E17,1,chunk-3216-3200-20260828-095451
3222,3207,0,38,47,0,53,-1,,PAINT,-1,-1,5135895,13968,13970,13970,13969,,,,#4E5E17,1,chunk-3216-3200-20260828-095451
3222,3216,0,38,56,0,53,-1,,PAINT,-1,-1,5458763,26,25,24,25,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3217,0,38,57,0,47,-1,,PAINT,-1,-1,5458763,25,24,22,25,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3218,0,38,58,0,53,-1,,PAINT,-1,-1,5458763,25,22,24,26,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3219,0,38,59,0,53,-1,,PAINT,-1,-1,5458763,26,24,23,25,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3220,0,38,60,0,53,-1,,PAINT,-1,-1,5458763,25,23,22,25,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3221,0,38,61,0,53,-1,,PAINT,-1,-1,5458763,25,22,25,26,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3222,0,38,62,0,53,-1,,PAINT,-1,-1,5458763,26,25,26,26,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3223,0,38,63,0,53,-1,,PAINT,-1,-1,5458763,26,26,26,26,,,,#534B4B,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3222,3224,0,38,56,0,47,-1,,PAINT,-1,-1,5458763,26,26,25,25,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3222,3225,0,38,57,0,47,-1,,PAINT,-1,-1,5458763,25,25,18,17,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3222,3226,0,38,58,0,53,-1,,PAINT,-1,-1,5458763,17,18,16,15,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3222,3227,0,38,59,0,53,-1,,PAINT,-1,-1,5458763,15,16,17,16,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3222,3228,0,38,60,0,53,6,,PAINT,-1,-1,5458763,16,17,23,23,,,,#534B4B,1,chunk-3216-3224-20260828-102155
3222,3229,0,38,61,0,53,6,,PAINT,-1,-1,5726991,13073,13073,13073,13072,,,,#57630F,1,chunk-3216-3224-20260828-102155
3222,3230,0,38,62,0,53,6,,PAINT,-1,-1,6185743,12048,12049,12048,12046,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3222,3231,0,38,63,0,53,-1,,PAINT,-1,-1,6185743,12046,12048,12046,12046,,,,#5E630F,1,chunk-3216-3224-20260828-102155
3222,3232,0,38,72,0,53,6,,MODEL,2,2,,,,,,6185743,6575407,12046/12046/12046|7567/7570/7570,,1,chunk-3216-3232-20260828-095423
3222,3232,1,38,72,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3222,3233,0,38,73,0,53,6,,MODEL,2,0,,,,,,6185743,6575407,12044/12035/12044|7570/7567/7567,,1,chunk-3216-3232-20260828-095423
3222,3233,1,38,73,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3216-3232-20260828-095423
3222,3234,0,38,74,0,53,6,,PAINT,-1,-1,6185743,12044,12035,12038,12037,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3222,3235,0,38,75,0,53,-1,,PAINT,-1,-1,6185743,12037,12038,12047,12045,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3222,3236,0,38,76,0,53,-1,,PAINT,-1,-1,6185743,12045,12047,12048,12048,,,,#5E630F,1,chunk-3216-3232-20260828-095423
3222,3237,0,38,77,0,53,-1,,MODEL,4,0,,,,,,6185743,5458763,12048/12048/12049|12048/12049/12049|21/23/23,,1,chunk-3216-3232-20260828-095423
3222,3238,0,38,78,0,47,-1,,MODEL,6,2,,,,,,5726991,5458763,13074/13073/13073|23/24/23|23/23/23,,1,chunk-3216-3232-20260828-095423
3222,3239,0,38,79,0,47,-1,,PAINT,-1,-1,5458763,24,23,25,24,,,,#534B4B,1,chunk-3216-3232-20260828-095423
3223,3200,0,39,40,0,53,-1,,PAINT,-1,-1,4809487,15124,15121,15123,15126,,,,#49630F,1,chunk-3216-3200-20260828-095451
3223,3201,0,39,41,0,53,-1,,PAINT,-1,-1,5465871,14103,14100,14100,14101,,,,#53670F,1,chunk-3216-3200-20260828-095451
3223,3202,0,39,42,0,53,-1,,PAINT,-1,-1,5465871,14101,14100,14100,14101,,,,#53670F,1,chunk-3216-3200-20260828-095451
3223,3203,0,39,43,0,53,-1,,PAINT,-1,-1,5660953,12949,12948,12947,12943,,,,#566119,1,chunk-3216-3200-20260828-095451
