object_id,name,type,world_x,world_y,plane,orientation,texture_ids,current_material,current_authored_slot,observation_count,source_exports
1911,null,GAME,3230,3221,0,0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,GAME,3230,3221,1,0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3212,0,16|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3212,1,16|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3213,0,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3213,1,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3214,0,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3214,1,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3215,0,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3215,1,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1911,null,WALL,3231,3216,0,128|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3216,1,128|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3221,0,16|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3221,1,16|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3222,0,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3222,1,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3223,0,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3231,3223,1,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1911,null,WALL,3237,3201,0,64|0,2,STONE,1,1,chunk-3232-3200-20260828-102136
1911,null,WALL,3237,3202,0,32|0,2,STONE,1,1,chunk-3232-3200-20260828-102136
1913,null,WALL,3200,3204,1,64|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3200,3208,1,32|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3200,3213,1,32|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3200,3224,1,64|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3200,3229,1,64|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3203,3206,2,32|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3203,3207,2,4|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3203,3208,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3203,3209,2,64|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3203,3228,2,32|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3203,3229,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3203,3230,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3203,3231,2,64|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3204,3200,1,16|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3204,3206,2,2|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,GAME,3204,3209,2,1024,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3210,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3211,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3212,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3213,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3214,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3215,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3204,3216,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3217,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3218,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3219,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3220,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3221,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3222,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3223,2,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3204,3224,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3204,3225,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3204,3226,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3204,3227,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,GAME,3204,3228,2,512,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3204,3231,2,8|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3205,3206,2,2|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3205,3231,2,8|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3206,3206,2,16|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,GAME,3206,3207,2,0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3206,3214,3,32|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3206,3215,3,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3206,3216,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3217,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3218,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3219,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3220,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3221,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3222,3,4|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3206,3223,3,64|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,GAME,3206,3230,2,1536,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3206,3231,2,128|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3207,3207,2,16|0,2,STONE,1,1,chunk-3200-3200-20260828-095443
1913,null,WALL,3207,3208,2,1|2,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3207,3209,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3207,3210,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3207,3211,2,4|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3207,3214,3,2|0,2,STONE,1,1,chunk-3200-3208-20260828-102210
1913,null,WALL,3207,3223,3,8|0,2,STONE,1,1,chunk-3200-3216-20260828-095435
1913,null,WALL,3207,3226,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3207,3227,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3207,3228,2,4|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3207,3229,2,8|1,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3207,3230,2,128|0,2,STONE,1,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1913,null,WALL,3208,3200,1,32|0,2,STONE,1,1,chunk-3208-3200-20260828-102215
1913,null,WALL,3208,3237,1,64|0,2,STONE,1,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1913,null,WALL,3212,3200,1,32|0,2,STONE,1,1,chunk-3208-3200-20260828-102215
1913,null,WALL,3212,3237,1,64|0,2,STONE,1,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1913,null,WALL,3215,3202,1,16|0,2,STONE,1,1,chunk-3208-3200-20260828-102215
1913,null,WALL,3215,3235,1,128|0,2,STONE,1,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1913,null,GAME,3216,3227,1,1536,2,STONE,1,1,chunk-3216-3224-20260828-102155
1913,null,WALL,3216,3228,1,128|0,2,STONE,1,1,chunk-3216-3224-20260828-102155
1913,null,WALL,3217,3216,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3217,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3218,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3219,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3220,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3221,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3222,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3223,1,1|0,2,STONE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1913,null,WALL,3217,3224,1,1|0,2,STONE,1,1,chunk-3216-3224-20260828-102155
1913,null,WALL,3217,3225,1,1|0,2,STONE,1,1,chunk-3216-3224-20260828-102155
1913,null,WALL,3217,3226,1,1|0,2,STONE,1,1,chunk-3216-3224-20260828-102155
1913,null,WALL,3217,3227,1,128|0,2,STONE,1,1,chunk-3216-3224-20260828-102155
1913,null,WALL,3220,3202,1,32|0,2,STONE,1,1,chunk-3216-3200-20260828-095451
1913,null,WALL,3220,3235,1,64|0,2,STONE,1,1,chunk-3216-3232-20260828-095423
1913,null,WALL,3226,3212,2,32|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3226,3213,2,4|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3226,3214,2,4|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3226,3215,2,4|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3226,3216,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3217,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3218,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3219,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3220,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3221,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3222,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3226,3223,2,4|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3227,3209,1,128|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3227,3211,2,32|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,GAME,3227,3212,2,512,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3228,3211,2,2|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3229,3211,2,2|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3230,3211,2,16|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,GAME,3230,3212,2,0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3231,3212,2,16|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3231,3213,2,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3231,3214,2,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3231,3215,2,1|0,2,STONE,1,1,chunk-3224-3208-20260828-102221
1913,null,WALL,3231,3216,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3217,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3218,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3219,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3220,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3221,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3222,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1913,null,WALL,3231,3223,2,1|0,2,STONE,1,1,chunk-3224-3216-20260828-103417
1924,null,GAME,3229,3208,1,1536,2|6,STONE,5,1,chunk-3224-3208-20260828-102221
1924,null,GAME,3230,3208,1,1536,2|6,STONE,5,1,chunk-3224-3208-20260828-102221
1924,null,GAME,3231,3208,1,1536,2|6,STONE,5,1,chunk-3224-3208-20260828-102221
1924,null,GAME,3232,3206,1,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
1924,null,GAME,3232,3208,1,1536,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3233,3206,1,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
1924,null,GAME,3233,3208,1,1536,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3238,3209,1,512,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3238,3210,1,1536,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3238,3211,1,1536,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3239,3209,1,512,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3239,3210,1,1536,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1924,null,GAME,3239,3211,1,1536,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
1938,null,DECORATIVE,3200,3205,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3200,3208,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3200,3212,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3200,3215,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3200,3221,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3200,3224,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3200,3228,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3201,3205,0,0,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3201,3208,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3201,3212,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3201,3215,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3201,3221,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3201,3224,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3201,3228,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3203,3207,1,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3203,3230,1,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3204,3206,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3204,3207,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3204,3207,1,0,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3204,3211,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3204,3213,1,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3204,3217,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3204,3217,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3204,3220,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3204,3224,1,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3204,3230,0,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3204,3230,1,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3204,3231,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3205,3200,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3205,3201,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3205,3206,1,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3205,3207,1,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
1938,null,DECORATIVE,3205,3211,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3205,3213,1,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
1938,null,DECORATIVE,3205,3217,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3205,3217,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3205,3220,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3205,3224,1,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3205,3230,1,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3205,3231,1,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
1938,null,DECORATIVE,3206,3221,2,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3207,3221,2,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
1938,null,DECORATIVE,3208,3200,0,1,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
1938,null,DECORATIVE,3208,3201,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
1938,null,DECORATIVE,3208,3236,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1938,null,DECORATIVE,3208,3237,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1938,null,DECORATIVE,3211,3200,0,1,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
1938,null,DECORATIVE,3211,3201,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
1938,null,DECORATIVE,3211,3236,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1938,null,DECORATIVE,3211,3237,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
1938,null,DECORATIVE,3216,3202,0,1,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
1938,null,DECORATIVE,3216,3203,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
1938,null,DECORATIVE,3216,3223,0,2,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1938,null,DECORATIVE,3216,3226,0,2,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
1938,null,DECORATIVE,3216,3234,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
1938,null,DECORATIVE,3216,3235,0,3,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
1938,null,DECORATIVE,3217,3223,0,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
1938,null,DECORATIVE,3217,3226,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
1938,null,DECORATIVE,3219,3202,0,1,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
1938,null,DECORATIVE,3219,3203,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
1938,null,DECORATIVE,3219,3234,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
1938,null,DECORATIVE,3219,3235,0,3,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
1938,null,DECORATIVE,3226,3210,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3226,3213,1,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3226,3215,1,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3226,3222,1,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3227,3210,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3227,3213,1,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3227,3215,1,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3227,3222,1,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3228,3216,1,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3228,3217,1,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3228,3220,1,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3228,3221,1,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3229,3211,1,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3229,3212,1,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3230,3213,1,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3230,3215,1,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3230,3222,1,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
1938,null,DECORATIVE,3231,3213,1,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3231,3215,1,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
1938,null,DECORATIVE,3231,3222,1,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
196,null,DECORATIVE,3205,3219,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
196,null,DECORATIVE,3205,3225,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
196,null,DECORATIVE,3207,3211,0,1,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
196,null,DECORATIVE,3207,3212,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
196,null,DECORATIVE,3207,3213,1,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
196,null,DECORATIVE,3207,3215,1,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
196,null,DECORATIVE,3207,3217,2,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
196,null,DECORATIVE,3207,3220,2,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
196,null,DECORATIVE,3207,3221,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
196,null,DECORATIVE,3207,3222,2,1,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
196,null,DECORATIVE,3207,3223,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
196,null,DECORATIVE,3216,3217,0,2,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
196,null,DECORATIVE,3216,3220,0,2,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
196,null,DECORATIVE,3227,3212,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
196,null,DECORATIVE,3227,3212,1,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
196,null,DECORATIVE,3227,3216,1,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
196,null,DECORATIVE,3227,3221,1,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
196,null,DECORATIVE,3230,3212,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
196,null,DECORATIVE,3230,3212,1,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
196,null,DECORATIVE,3230,3216,0,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
196,null,DECORATIVE,3230,3216,1,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
196,null,DECORATIVE,3230,3221,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
196,null,DECORATIVE,3230,3221,1,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
202,Candles,GAME,3205,3212,1,512,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
202,Candles,GAME,3205,3216,1,512,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
202,Candles,GAME,3205,3221,1,512,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
202,Candles,GAME,3205,3225,1,512,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
23590,null,GROUND,3234,3214,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
24123,null,WALL,3207,3219,2,2|0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
